listing_id,City,n_chars,n_reviews_concatenated
761498898255637689,Nashville,9559,27
761512048523792420,Hawaii,296,3
7615142,Hawaii,64583,173
761518161827489529,Hawaii,714,2
761519716585606283,Hawaii,2014,4
761519726445432081,Hawaii,1385,3
761520419076856158,Hawaii,196,1
761523154244148859,Hawaii,604,3
761524262444288856,Hawaii,112,2
761525391445267717,Hawaii,1184,4
761539962939509545,Nashville,15335,70
761540231598281548,Hawaii,1753,5
761540727263165998,Hawaii,481,3
761542006236646186,Hawaii,178,3
761542621231950660,Hawaii,749,2
7615496,New York,77144,340
761550146243445797,Los Angeles,1629,9
761570023840746147,New York,15445,48
761590468027663159,New York,12265,42
761594034958327313,Los Angeles,7781,34
761597195897290950,Los Angeles,3002,21
761600809889577942,Los Angeles,1541,6
761613693125925496,New York,1597,4
761616212974802622,New York,380,3
761617919771150843,Hawaii,1050,9
761621015397607354,Hawaii,1201,2
761628149821536717,Nashville,28914,130
761629,Los Angeles,30744,97
761630,Los Angeles,25042,58
761631615790008759,Los Angeles,673,4
761648771939349843,Hawaii,356,3
761661803073425090,Los Angeles,4418,15
761666718123905227,New York,43803,148
761676128813208659,Los Angeles,11293,43
761680821083486441,Los Angeles,11283,34
761685322387656893,Los Angeles,1676,7
761686736197736747,Hawaii,23641,58
761686768381073200,Los Angeles,1274,8
761688941638609880,Hawaii,12651,55
761690308726860392,Los Angeles,2092,7
761740542147231733,Hawaii,1792,3
761743671449712310,Nashville,9633,36
761748057229382468,Los Angeles,2582,20
761748202421693524,Hawaii,779,1
761751218620391134,New York,4756,11
761751916056171335,Hawaii,538,4
761752458818720333,Los Angeles,28853,108
761763485849316800,Hawaii,2944,14
761775822980734531,Hawaii,14242,54
761811209587447197,San Francisco,1976,6
761811422193396844,New York,1421,10
761823579787528561,Hawaii,19716,77
761835,New York,31609,124
7618452,Hawaii,10378,41
7618587,Los Angeles,4166,11
761883216057836028,Los Angeles,3746,7
761985537913492660,Hawaii,10536,44
762013295501966624,Hawaii,9176,48
762106384516079291,New York,8437,44
762108355757780127,New York,9644,28
762145,New York,5173,18
7621465,Los Angeles,31002,87
762232589571262569,Los Angeles,546,2
7622351,Los Angeles,913,10
762235443968582234,New York,30,1
762241527257255051,New York,618,3
762247831877220970,San Francisco,6574,30
7622494,Nashville,2623,5
7622568,Los Angeles,227,1
762261553288615353,New York,193,2
7622654,Hawaii,99044,395
7622908,Los Angeles,3637,23
762296955086811882,New York,1779,4
762327486444186396,Hawaii,10068,28
762330782833633074,New York,4833,23
762332626731368206,Los Angeles,18810,96
762333889014637177,Los Angeles,24351,109
762338678835997981,Hawaii,19126,71
762354667794020777,New York,19609,79
762355634788904537,New York,1052,2
762357023564662768,Hawaii,4070,18
762379216590103068,Hawaii,28035,95
762384139940705802,New York,1306,10
762388975585026394,New York,3062,9
762389065009633160,Hawaii,26581,113
762389311794415034,Hawaii,873,2
762392242059006219,Hawaii,34403,90
762416913912153218,New York,40,1
762425439444066635,San Francisco,13053,53
762426,New York,14992,21
762426778505390532,Los Angeles,18434,60
762429245666943839,New York,10685,40
762433518245016623,New York,16903,69
762458991784656327,New York,23489,88
762467129539749654,Hawaii,37357,111
762473753126945766,Hawaii,14384,56
762474821456521478,New York,3177,11
762480481580735660,New York,825,6
762482097617218325,New York,9227,37
762485685708703023,New York,5759,30
762491072924707955,New York,666,3
762507882453765581,New York,15666,66
762510183549292056,Hawaii,1534,6
762525977518958998,Los Angeles,1511,4
762526483701320413,New York,27433,87
762544570846570665,New York,4742,25
762545840532397617,New York,4796,16
762555068921677098,Hawaii,1423,4
762565396522696369,Los Angeles,2252,6
762579977393252405,New York,2551,12
762637202747339225,Hawaii,23997,96
762638509542948659,Hawaii,4109,8
762648408598042832,Nashville,6790,32
762777419274013912,New York,847,2
762828738412800593,New York,4620,21
762880946440059484,New York,13018,39
762922382731320130,Hawaii,37320,132
762948410175696918,Hawaii,13014,40
763009117056204291,Los Angeles,7680,32
763016074921701091,Hawaii,1137,3
763022569170203315,Hawaii,27121,100
763033381102390839,Nashville,6412,23
7630422,New York,58629,205
763058020165928394,New York,479,2
763058485614035011,New York,1173,2
763059371672534086,San Francisco,5770,27
763069901657415517,Los Angeles,2281,5
763089178907397476,Hawaii,3910,12
763121240006840190,Los Angeles,15981,66
763123027753258600,New York,329,1
763125103285604216,New York,4307,23
763125349165863202,Hawaii,18429,50
763130226422517205,Los Angeles,6632,31
763139756510035608,Hawaii,4703,16
763149915475128868,Hawaii,3602,12
763164673674164881,Hawaii,1824,3
763172550958180023,Hawaii,3866,14
763177134222412061,Los Angeles,7891,32
763186374158969600,New York,11066,43
763219810042309233,Hawaii,17891,69
763227612846729734,Los Angeles,4505,30
763227682027190945,Hawaii,194,1
763242972049814262,Hawaii,21110,60
7632731,New York,1795,4
763329591033430456,Los Angeles,2593,7
763338756838162100,Los Angeles,21727,90
7636686,Hawaii,17736,51
763688178284841374,Los Angeles,11056,64
763690352812878912,Los Angeles,860,2
763716180314414416,Hawaii,24775,87
763731966740220241,New York,6347,24
763812082540125102,Hawaii,320,1
7638698,Los Angeles,3933,15
763886203005710009,New York,919,6
763886348952916913,New York,1191,5
763897231334997833,Nashville,10525,54
763910718510137075,New York,298,3
763939547274854778,Los Angeles,12545,44
763940266715624083,Hawaii,2624,12
763948654655084485,New York,3526,10
764009535010619872,New York,36791,107
764028832460585546,New York,4506,18
764096804634580181,Hawaii,118,1
764135338826028645,New York,624,5
764143313424333250,Los Angeles,1791,4
764150920626057652,Los Angeles,9852,40
764160445270416334,New York,797,4
764197987859179955,Los Angeles,8295,39
764213180694365844,Los Angeles,12160,54
764320625295108312,New York,2338,8
7643399,New York,1842,4
764396277968934411,Hawaii,932,1
764396431598047438,Hawaii,480,4
764396623256259274,Hawaii,1441,5
764396729624478788,Hawaii,1305,6
764451400540955575,New York,408,2
764505086205319196,Los Angeles,29065,116
764509534515516743,New York,17572,68
7645359,New York,5480,11
764536979289456242,Los Angeles,59395,282
764575349543735915,New York,20310,85
764577991206768392,San Francisco,11092,40
764578441677175829,New York,28871,84
764580020630815374,New York,535,4
764627669435933018,New York,942,5
764629516770135232,New York,9713,40
764632035734336817,Hawaii,4339,20
764640930272366720,Los Angeles,1691,6
764649300374679192,New York,15371,56
764653088922903954,Los Angeles,3585,9
764666524659679872,Los Angeles,1532,4
7647262,Los Angeles,5433,17
7647268,New York,12319,67
764766608238216047,New York,13933,55
764790227531623164,Hawaii,6026,25
764791778390142649,Los Angeles,378,2
764815285573085200,Hawaii,7108,29
764822132700164400,Hawaii,1830,7
764864348244226228,Hawaii,27091,80
764904930841636839,New York,2513,9
764921758624068227,Los Angeles,9089,32
764987484331553664,Los Angeles,1311,7
765017453608235245,New York,1106,3
7650309,San Francisco,2998,9
7650792,Los Angeles,9083,25
765087818851158191,New York,5339,16
765089092457731755,Nashville,3238,22
765111841001584233,New York,11328,43
7651400,Los Angeles,1871,9
765148667899215063,New York,10786,40
7651547,New York,7390,28
765165486429367005,Los Angeles,10330,49
765179360601952018,New York,12561,54
765183126537201756,Los Angeles,1376,9
7652192,Hawaii,143717,452
765223964875173585,New York,196,3
765229505754817003,New York,13779,66
7652640,Los Angeles,15282,71
765269686830850589,Los Angeles,5518,15
765270270881978376,Nashville,32191,125
765281056980264511,New York,197,1
765289959588236089,Nashville,22183,101
765298130099351811,New York,9440,35
765327440363445312,Hawaii,468,3
765327602416869056,New York,30026,94
765329459328103383,Hawaii,2029,6
765349048924346317,San Francisco,2204,3
765350543358661180,Hawaii,4384,13
765352966098195255,Los Angeles,3745,13
765354202031510441,Hawaii,426,1
765367025662663513,Los Angeles,3450,9
765385422152469330,Hawaii,16346,47
765403048051180451,Los Angeles,26242,104
765407733452726705,Hawaii,39626,97
765426200849859856,Nashville,1145,3
765427812179503571,Los Angeles,7054,37
765481781441556146,New York,1120,4
7654931,New York,115167,512
765495080678018163,Hawaii,13598,55
765519459046574762,San Francisco,27669,98
765532389574556450,Los Angeles,2149,8
765546314841960574,Los Angeles,472,4
765554663644124346,Los Angeles,24564,99
765554878268551298,Los Angeles,14755,75
765563,New York,25475,79
765569,New York,32894,87
765602022730771420,San Francisco,25467,111
765607313105454031,San Francisco,860,8
76561,Los Angeles,205112,863
765616113852519582,San Francisco,8301,34
765622605037611526,Hawaii,986,4
765636386159482661,San Francisco,3295,8
765673625786204864,New York,3643,14
765756490298748468,San Francisco,1125,12
7657879,New York,93661,301
765795724588818781,Hawaii,2848,13
765807287945552082,New York,32499,125
765848813179629190,Hawaii,1936,8
765874892006645265,Hawaii,11205,31
765889783802603188,Hawaii,832,2
765919075292696556,Hawaii,10154,29
765922831981384146,Hawaii,26202,77
765923695109407493,Hawaii,508,2
765952098852749077,Hawaii,5116,20
765952216986625194,Hawaii,1096,5
765952258056426198,Hawaii,456,2
765954703922251244,Hawaii,378,2
765954799742019205,Hawaii,982,1
765954912357711078,Hawaii,999,1
765955060301727840,Hawaii,577,2
765955236862257442,New York,365,1
765956588924532243,Hawaii,98,1
765956747579466863,Hawaii,428,1
765956829068461814,Hawaii,947,3
765956900020649287,Hawaii,714,3
765956960584406939,Hawaii,84,2
765957044260801830,Hawaii,166,1
765957555011002055,Hawaii,117,1
765957647988499315,Hawaii,238,3
765957761870034452,Hawaii,113,1
765957863398371637,Hawaii,111,1
765962220713375485,Hawaii,844,4
765962376940305949,Hawaii,131,1
765962544110410192,Hawaii,183,1
765963505039902546,Hawaii,1088,3
765964558309370460,Hawaii,89,2
765964558426927312,Hawaii,1553,10
765965000469131494,Hawaii,1238,7
765965077279707614,Hawaii,1116,10
765981757946232793,Nashville,30,1
765981776972037667,Hawaii,68,1
765981785172581856,Hawaii,64,1
765981791073411964,Hawaii,757,2
765981842977876060,Hawaii,448,1
765990025204967594,New York,2914,16
766012529234056462,Los Angeles,440,4
766018241162436184,Hawaii,435,3
766022951746216335,Hawaii,291,2
766023452506920416,Hawaii,965,3
766023522888198715,Hawaii,1327,6
766023706273658922,Hawaii,494,4
766023826171362660,Hawaii,196,1
766027698401773494,Hawaii,67,1
766030027142171938,Los Angeles,4335,18
766030641503649257,Hawaii,405,1
766034258617610450,Nashville,3669,15
766061180177894408,Hawaii,1224,3
766062601723654786,Los Angeles,532,2
766064842518858109,New York,7916,38
766084004640389706,Hawaii,29911,91
766091614504869430,Los Angeles,1500,3
766096086063180068,New York,1911,6
766096522634607786,New York,21088,81
766097770856025398,Los Angeles,688,5
766098397165056847,Nashville,10697,42
766107263779114647,Hawaii,4130,15
766134855104640471,Hawaii,275,2
766138767094165670,Los Angeles,7825,39
766143851141113634,New York,1091,2
766154411511432669,New York,9034,48
766160917693411643,Los Angeles,11424,45
766172114480214335,New York,10761,54
766185201488093082,New York,9867,52
766186374255566430,New York,19325,94
766191436865841377,Nashville,45365,166
766226142947165234,Nashville,13829,50
766235176222684979,Los Angeles,1748,7
766254098303221820,New York,8553,32
766257652328554087,Hawaii,14341,61
766278199081581936,New York,17685,65
766300565853983431,Hawaii,773,4
766305989242759875,Hawaii,34959,112
766345435704108453,Hawaii,16148,75
766359118622517663,Los Angeles,3264,7
7664407,Hawaii,13538,42
7664664,Hawaii,26421,76
766509505752067506,Hawaii,582,2
766509974173995819,Hawaii,58,1
766510010721366444,Hawaii,301,1
766510450176935776,Hawaii,1068,2
766511005322948844,Hawaii,644,1
766513939640883396,Hawaii,195,1
766518059139081594,Hawaii,130,1
7665393,Nashville,40699,149
766557314476903901,Hawaii,564,2
7665636,Los Angeles,13275,65
7665696,Los Angeles,910,4
766586863150065296,New York,85,1
766590908640895287,New York,16587,77
766591460189614859,Los Angeles,5901,37
766651007718031267,Los Angeles,23731,94
766655006057705213,New York,24939,90
766656579348073539,Hawaii,25444,95
766658002335300126,Los Angeles,21441,84
766669367569397856,Hawaii,9880,32
766677884307151479,New York,15128,53
766684927171631153,New York,6485,23
766692064064103867,Hawaii,637,1
766693483444973324,Los Angeles,1478,6
766732623341831950,Hawaii,566,4
766778023016290813,New York,16784,46
766779185445709749,New York,1252,3
766811967495913594,New York,82,1
766813,Los Angeles,24099,75
766850174683147182,Hawaii,4827,14
766858569497657372,Hawaii,25233,74
766860936787159327,Los Angeles,6275,25
766867327829311890,New York,843,1
766883613903139296,Hawaii,1025,5
766889348916588682,Nashville,7381,33
766892295180159338,New York,1416,5
766901347593027815,Hawaii,547,2
766907082203833190,New York,12782,52
766907399240912442,Hawaii,1987,6
766969907637788055,Hawaii,14705,32
766978787062887845,New York,2216,11
766992440128844738,New York,14947,49
766992447820961125,Los Angeles,23582,129
767103248749344840,Los Angeles,20931,95
767207240487627384,New York,338,1
767208161850599057,New York,664,6
767231878009646886,New York,22760,90
767244580307832474,Hawaii,9693,32
767258588510178635,New York,1599,5
767259208319993832,Hawaii,207,1
767259602485642193,Hawaii,555,4
767260089720143142,Hawaii,710,3
767260160935087008,Hawaii,574,4
767260580924286551,Hawaii,1304,6
767260646597996360,Hawaii,185,1
767261164115817057,Hawaii,316,3
767261280748991206,Hawaii,585,5
767261707004176768,Hawaii,461,1
767261707076394375,Hawaii,571,3
767262171498479639,Hawaii,1269,5
767262180601498599,Hawaii,1062,3
767262736862817783,Hawaii,609,4
767286,New York,19349,80
7673007,New York,3550,17
767300934500983246,New York,295,2
767307219825126313,Hawaii,1469,3
767307630876781717,New York,300,1
767338746250777472,Hawaii,169,1
767338747134946355,Hawaii,128,1
767338753374324479,Hawaii,916,4
767340048079952763,Hawaii,839,2
767340187509246914,Hawaii,224,1
767340679039677654,Hawaii,1159,3
767341071028172036,Hawaii,1381,3
767341111216909877,Hawaii,8262,16
767341190021777617,Hawaii,166,2
767341454083335573,Hawaii,295,1
767342103267886435,Hawaii,32,1
767342110182403921,Hawaii,573,2
767342258160230405,Hawaii,2204,6
767342609402283508,Hawaii,434,2
767342764761253886,Hawaii,62,1
767342770461012824,Hawaii,80,2
767343163708942343,Hawaii,1671,5
767344928255182154,Hawaii,56,1
767344939464958825,Hawaii,88,1
767353498182964866,Los Angeles,1711,4
767379256896961469,New York,506,1
767423992353128416,Hawaii,20709,62
767425852661796011,Los Angeles,1251,2
767506,San Francisco,52451,169
767521098040013680,New York,27229,102
767546705892688379,New York,8384,26
767550121576150796,Los Angeles,34069,140
767671334574132957,Los Angeles,10223,55
767700537954458411,Hawaii,18232,60
767706502798863850,Los Angeles,5862,31
767715925061514591,Los Angeles,22935,113
7677499,Los Angeles,100271,462
767778518346216034,Hawaii,58193,218
7678354,Los Angeles,3934,18
767836915829700237,New York,85454,329
7678826,Los Angeles,4476,14
7678985,Hawaii,658,5
767919812132267159,New York,25384,142
7679697,New York,20118,68
768017702727663541,Los Angeles,18122,73
7680228,Nashville,25466,87
768042563918116281,Los Angeles,2091,10
768046041626555760,Hawaii,1964,10
7680552,Los Angeles,23614,112
768055416816530644,New York,10615,33
768065210435915355,Nashville,1245,2
768108707210200337,Nashville,1026,2
768139828018466187,New York,885,1
768170231778062144,Los Angeles,305,1
768172584297566053,Los Angeles,2840,14
768208011612864483,Los Angeles,7211,25
768220278412474955,Los Angeles,2082,12
768227135659931160,Los Angeles,3239,11
768237260947619259,Hawaii,5161,14
768239303625460600,New York,5005,19
768253934779327814,Hawaii,428,2
768264127610368363,Hawaii,755,1
768276582919878789,Los Angeles,5174,25
7682767,Los Angeles,3943,17
768276890212217152,New York,1987,9
768282087563056680,New York,6423,21
768308213484414390,Los Angeles,14992,58
768321364227736772,Los Angeles,1061,4
768344399966300030,New York,739,3
768383195913434699,New York,11194,45
768425660362943492,Los Angeles,889,5
768435001865783507,Los Angeles,10166,33
768488116172007546,San Francisco,15303,54
768811906304188645,Los Angeles,4185,21
768817976229737939,Los Angeles,2585,16
768822030196983516,Los Angeles,3072,14
768826978641824777,Los Angeles,18059,75
768858775491753050,New York,710,3
768894253310309659,New York,1234,9
768911582117670134,New York,2655,5
768918010875185560,Hawaii,17441,69
768948763122824244,Hawaii,137,2
7689528,San Francisco,36087,124
768954036786656346,Los Angeles,24526,102
768962003786730102,New York,3157,10
768964084934399904,Los Angeles,2559,5
768981101752342550,San Francisco,33684,166
769004763107678496,Nashville,18837,110
769005663437421873,Hawaii,24001,96
7690408,Los Angeles,5371,9
769060674152318901,Hawaii,501,3
769075614414205450,Hawaii,16225,49
769077166180660359,Los Angeles,4469,13
769101938000472443,Los Angeles,10081,71
769203788648758537,New York,11516,56
7692199,Nashville,80834,311
769237472922294143,Los Angeles,5312,23
7692660,New York,13409,35
7692870,New York,102356,308
769500697258219404,Hawaii,46294,142
769504752689946755,Hawaii,353,2
769524991917527110,New York,719,2
769566823981845368,Hawaii,19218,79
769574289376528078,Los Angeles,2286,10
769579647894180292,Los Angeles,3301,14
769579955433686968,Los Angeles,411,1
769587157330976424,Los Angeles,11573,42
769662409666348431,Nashville,18455,76
769678184229886697,Nashville,7419,31
769693638520402661,Los Angeles,409,3
7696993,Hawaii,34541,117
769709911596939491,San Francisco,2573,7
7697191,Hawaii,2986,11
769727367095376357,Nashville,47688,224
769730500671019344,Los Angeles,967,1
769734,San Francisco,48309,157
769735534822224553,Los Angeles,20926,102
769757915028032658,Los Angeles,527,3
7697740,Hawaii,79389,218
769794975127458868,Hawaii,13647,44
769795948042451960,Los Angeles,3511,17
769801728764519056,Los Angeles,13171,57
769838883110827938,Los Angeles,2829,12
769848,Hawaii,25510,85
7698593,New York,7707,23
7698602,Hawaii,172304,494
7698722,New York,57230,211
769925696894141350,San Francisco,2255,5
7699276,San Francisco,1739,10
7699910,San Francisco,8918,38
770046,Los Angeles,116940,404
7700522,Los Angeles,9365,45
7700570,Los Angeles,4117,22
770130015451026213,New York,4257,11
770163906591294046,Los Angeles,5000,21
7701769,Los Angeles,1144,6
770201033720908424,New York,6205,20
770205686587173394,Hawaii,26581,88
770213577576274525,New York,214,1
770222588470234490,New York,6787,24
770235406306879940,Los Angeles,7611,24
770236569631553907,Hawaii,1101,3
770237645130273397,Hawaii,206,3
770244548005539314,Hawaii,4026,12
770244552806825943,Hawaii,81,2
770245026093623583,Hawaii,2786,13
770245075865869375,Hawaii,984,3
770245129659352054,Hawaii,2701,8
770245575849508840,Hawaii,1677,3
770245796575928148,Hawaii,3088,5
770247198201415265,Hawaii,347,3
770247204577315674,Hawaii,1350,4
770247217469501142,Hawaii,1143,4
770247883267006480,Hawaii,499,2
770247910012217053,Hawaii,252,1
770249501689561804,Hawaii,98,1
770250150191932624,Hawaii,1439,4
770250831758081624,Hawaii,397,4
770251476689002857,Hawaii,331,2
770252122873581484,Hawaii,1747,5
770257459541275181,Los Angeles,19438,84
770272640244950198,Los Angeles,11897,45
770275914173487140,New York,105,1
770284720788548278,Hawaii,38377,138
770284731661574611,Los Angeles,2163,5
770285871397233955,New York,5726,18
770288951055858979,New York,476,3
770290214254588951,New York,12651,41
770297180311683870,Nashville,2180,5
770307678275190551,Hawaii,205,2
770327275482177837,Los Angeles,2440,6
770327832921082277,Nashville,28847,137
770329492111841883,Hawaii,17110,54
770336981567614839,Los Angeles,745,4
770337906744143594,New York,233,1
770350893040592868,Los Angeles,1082,4
770357193227531285,Hawaii,720,4
770385988086463510,Hawaii,26319,78
770413361586543774,Los Angeles,37663,155
770426334617695266,Los Angeles,6553,37
770434280277803135,Los Angeles,8779,31
770442221956971381,Hawaii,24317,95
770448127732632800,San Francisco,9802,31
770467377447637713,Hawaii,5389,16
770483747373569378,New York,2599,9
770498795368185074,Los Angeles,58361,360
770547144477947058,Hawaii,8415,37
770556226999848297,Hawaii,22006,73
770586243086309910,Los Angeles,95,1
770608834658606547,Los Angeles,1708,9
770626111287655384,New York,16618,57
770754722788603122,Los Angeles,13270,70
770754734597384812,Los Angeles,13331,73
770775568858994713,Los Angeles,8693,45
770834159010679789,New York,1941,10
770898598733119665,New York,8298,25
770943723756158051,Nashville,12728,68
770949487661505259,New York,4105,8
770951877817471110,New York,6851,25
770951899686744071,Los Angeles,49715,243
770973671053934978,New York,368,2
771024201560907661,Hawaii,15603,59
771025,Los Angeles,10344,26
771026624786928509,Los Angeles,11647,74
771052100361902177,Hawaii,21323,75
771059068591899912,Hawaii,1340,7
771078447349035904,Los Angeles,1385,4
771086795651793375,Hawaii,16930,60
771087689598980035,New York,2330,15
771098542985939140,Hawaii,1668,3
771106146767928105,Hawaii,7719,24
771171450463165154,Los Angeles,1185,3
771212595682111258,Hawaii,16490,72
771215365153728846,Los Angeles,2384,6
771219783787099599,Los Angeles,11565,53
771240898044349356,Los Angeles,4301,26
771244981032665581,San Francisco,681,2
771248576049582925,New York,4213,11
771287070586957865,Los Angeles,17191,59
771293815224752079,Los Angeles,5248,10
771308650564280223,New York,12574,36
771359589183046750,Hawaii,38290,119
771368486923037096,New York,9004,26
771391036557829369,Los Angeles,2986,17
771422886160920375,New York,11857,45
771499666300242340,New York,366,1
7715542,San Francisco,148067,565
771591241885965586,New York,1538,9
771621504145612931,Nashville,33425,131
771679625752788771,Hawaii,30338,122
771698249775983456,Hawaii,1515,10
771709544705353908,Hawaii,1005,4
771740206890969653,New York,3816,11
771741484584129872,Los Angeles,756,2
77175,San Francisco,145944,426
771753514078293894,Hawaii,5045,12
771766947230589326,New York,14544,36
771784031351635311,Hawaii,963,3
771790426347751108,New York,8762,38
771808920439178224,Hawaii,2621,7
771809439746561884,Hawaii,560,1
771824187795229160,Nashville,45,1
771831953722528859,Los Angeles,1894,6
771840053907630172,Los Angeles,38219,125
771845528187857037,Los Angeles,855,4
771846041776474099,Hawaii,5493,19
771847882840626782,Hawaii,494,2
771872217645531787,Hawaii,259,1
771897538027543055,Hawaii,29092,93
771918390264300599,New York,656,4
771937867001207733,Hawaii,31090,104
771961236464946608,Hawaii,2995,10
771962449581256963,New York,7950,32
771967712456918474,New York,679,6
771988059631044180,Hawaii,4473,10
771998494232355143,Los Angeles,3674,11
772002179366812090,New York,1190,4
772003410329132579,New York,4603,12
772004805028556628,San Francisco,1686,10
772029320244219513,Los Angeles,22073,115
772043166583004158,Los Angeles,703,4
772054439834358170,Los Angeles,1495,6
772059302456730968,Hawaii,21398,89
772072055227171749,Hawaii,1707,4
772088489926406442,Hawaii,774,1
772094939733668236,Hawaii,1185,4
772100460744319101,Hawaii,1738,4
772105512046821310,Hawaii,539,3
772110410539471833,Hawaii,1230,5
772114426328467019,Hawaii,1898,3
772135787688936954,New York,543,4
772148733841210158,Hawaii,18131,66
772163145887336030,New York,3859,9
772198560326818270,New York,1232,4
772234088877834938,New York,1996,10
772279462487875919,New York,73800,293
772388472462940583,Hawaii,317,1
772388654659113138,New York,148,2
772388830369037020,Hawaii,512,3
772389015265864624,Hawaii,854,4
772389468476939597,Hawaii,552,3
772389523525591506,Hawaii,149,1
772389749434548371,Hawaii,67,1
772390653361401634,Hawaii,225,2
772390799117465675,Hawaii,1239,3
772391290980301378,Hawaii,1024,7
772391735741377637,Hawaii,377,2
772392083762396805,Hawaii,144,1
772393115355991557,Los Angeles,18150,74
772418802594895325,Hawaii,10658,30
772452773947254065,San Francisco,61,1
772460123901083826,Hawaii,9428,22
772463829881338300,Los Angeles,14808,50
772472074982152168,Hawaii,39,1
772472481654999001,Hawaii,2936,12
772472483133806232,Hawaii,1961,12
772472546722759003,Hawaii,1470,8
772473115508476708,Hawaii,349,2
772473231904568071,Hawaii,2233,5
772473731982461935,Hawaii,836,3
772474189996262339,Los Angeles,21166,90
772474249317305068,Hawaii,1899,10
772476143794912185,Hawaii,1928,3
772482264952495464,Hawaii,21721,82
772488133756679358,Hawaii,564,3
772489090041142324,Los Angeles,1829,8
772494864929991991,Los Angeles,1238,5
772498207769302323,Los Angeles,36570,120
772502008133964824,Hawaii,2899,7
772505650170405469,Hawaii,4919,19
772514257109786109,Hawaii,9783,47
772544063239377923,New York,475,3
772560809110228074,New York,2831,5
772578488387474445,Hawaii,47,1
772582827254717471,New York,47,1
772593294866078952,Los Angeles,17449,98
772593750666972037,Los Angeles,8947,38
772596782067442622,New York,61,1
772597265923717317,Hawaii,1131,3
772607042480055880,New York,8280,33
772643543984570617,Los Angeles,1509,3
772673885686350906,Nashville,35893,142
772684819767627983,Nashville,35524,153
772720769646666317,Los Angeles,1606,7
772725658656025875,New York,39431,133
772726150329720604,Los Angeles,3134,10
772726494356623154,Hawaii,400,2
772730056277365796,New York,2896,14
772756968091149678,New York,1422,7
772760422735865678,Los Angeles,18069,84
772767421017560337,New York,8707,32
7727916,Hawaii,3508,11
772792802459894821,Los Angeles,4502,23
772869486733110708,Los Angeles,2148,11
772894319185024504,Los Angeles,1603,13
773109547703733522,New York,2411,3
773154404503056190,Hawaii,558,3
773154621781244948,Hawaii,1292,8
773154704382244918,Hawaii,899,5
773154850215706749,Hawaii,313,1
773154867341297879,Hawaii,878,2
773154995045213175,Hawaii,402,2
773155664799343782,Los Angeles,5559,29
773156596006639021,Hawaii,67,1
773156684789937942,Hawaii,556,2
773159618871685106,Hawaii,752,2
773159713414317381,Hawaii,785,2
773159785323350034,Hawaii,63,1
773159869275191424,Hawaii,870,2
773160253033820841,Hawaii,797,4
773160254164837543,Hawaii,69,1
773160424877626696,Hawaii,304,1
773169744518045901,Los Angeles,1289,7
773179801079258009,Hawaii,40631,125
773185904088899574,Los Angeles,203,2
773198285467613295,Hawaii,25841,82
773214568696699034,New York,281,2
773220539578360665,Hawaii,3865,14
773229198021903716,Hawaii,19648,106
773234590849679705,Hawaii,62,1
773237631431486588,New York,438,1
77324,Hawaii,5825,10
773243874963942743,Los Angeles,12732,44
773262661889215874,Hawaii,5470,13
773279479838765869,Hawaii,8924,25
773283704607466865,New York,13607,39
773289547346766980,San Francisco,17815,85
773297409700090077,Los Angeles,483,3
773318334959583063,Los Angeles,460,4
773332044410328331,Los Angeles,12476,55
773366346646883588,Los Angeles,24163,106
773368005755016492,Los Angeles,29489,106
773410703607660804,Los Angeles,13889,57
773422050004130559,Los Angeles,2668,12
773448125637845667,Los Angeles,75682,349
773451116846213530,New York,2200,5
7734698,Los Angeles,69508,289
7735030,Los Angeles,81541,336
7735723,Nashville,112705,461
773574862217539250,Los Angeles,460,5
773596880209555639,Hawaii,17171,70
773602850831222324,New York,27138,186
773602870608241051,Los Angeles,354,1
773613010058251690,Hawaii,21937,79
773726954569381317,New York,44,1
773826216180195039,New York,29885,99
773885,New York,18175,59
773889142865730215,Los Angeles,23200,115
773890298566855834,San Francisco,2662,12
773893056595484266,Los Angeles,68,1
773896032442007565,Los Angeles,1032,8
773899230684455375,New York,6332,16
773956074930489116,Los Angeles,96,1
774016433597824944,Los Angeles,248,2
774022722825140623,Los Angeles,12879,63
774049935883707009,New York,15763,33
774062557680188919,New York,3803,10
774084891829212376,New York,565,3
774092179294312305,Hawaii,2513,6
774092398631344064,Hawaii,446,3
774150286785033892,Los Angeles,6860,32
774157814612040502,New York,11651,52
774194450745186222,San Francisco,4453,14
774198333239465927,Hawaii,20861,80
774268412631583766,Los Angeles,4547,31
774286245460298204,Hawaii,680,2
774306328065481768,San Francisco,2865,6
774323,San Francisco,157819,496
774434973066171325,Hawaii,7137,11
774466175446212322,New York,11060,55
774603892312737382,Hawaii,9542,34
774604519417456667,Hawaii,8384,37
774604774036397975,Hawaii,6965,32
774605505067289333,Hawaii,260,2
774605772530983099,Hawaii,3880,23
774606277910782351,Hawaii,1475,4
774606386693785396,Hawaii,1072,6
774606893114073431,Hawaii,163,2
774607014190704395,Hawaii,205,1
774607289073961222,Hawaii,374,1
774607454612886162,Hawaii,38,1
774608172822045805,Hawaii,1740,7
774608543532187180,Hawaii,154,1
774608544927937184,Hawaii,221,1
774608876153993525,Hawaii,42,1
774608969803360809,Hawaii,231,2
774608978641343615,Hawaii,38,1
774609268867198865,Hawaii,67,1
774609895866350765,Hawaii,2904,7
774609904295992413,Hawaii,1503,4
774609938641168010,Hawaii,40,1
